ticker,date,open,high,low,close,volume,adj_close
PG,2021-09-30,142.63999938964844,142.74000549316406,139.52999877929688,139.8000030517578,6934900,135.5730438232422
PG,2021-10-01,139.92999267578125,140.22999572753906,138.32000732421875,139.5800018310547,5587200,135.3596954345703
PG,2021-10-04,139.38999938964844,140.39999389648438,137.60000610351562,138.7899932861328,5816000,134.5935516357422
PG,2021-10-05,138.8000030517578,140.52000427246094,138.72000122070312,139.3300018310547,6902700,135.11724853515625
PG,2021-10-06,138.99000549316406,141.25999450683594,138.6199951171875,141.19000244140625,5332900,136.92100524902344
PG,2021-10-07,141.75,143.02999877929688,141.75,142.32000732421875,5334600,138.016845703125
PG,2021-10-08,142.2899932861328,142.6199951171875,141.0399932861328,141.72999572753906,6131800,137.44467163085938
PG,2021-10-11,142.3699951171875,142.77000427246094,141.77000427246094,142.32000732421875,5995600,138.016845703125
PG,2021-10-12,142.60000610351562,143.0399932861328,141.6999969482422,142.11000061035156,6734800,137.8131866455078
PG,2021-10-13,142.39999389648438,142.75999450683594,141.02999877929688,142.44000244140625,5689800,138.13320922851562
PG,2021-10-14,142.8300018310547,144.30999755859375,142.80999755859375,144.0500030517578,6777800,139.6945343017578
PG,2021-10-15,144.52000427246094,144.8699951171875,143.67999267578125,144.4199981689453,6923700,140.0533447265625
PG,2021-10-18,143.5500030517578,143.6999969482422,142.10000610351562,142.33999633789062,9119000,138.03622436523438
PG,2021-10-19,139.0800018310547,140.82000732421875,138.8000030517578,140.66000366210938,9555300,136.40704345703125
PG,2021-10-20,140.14999389648438,141.9600067138672,139.85000610351562,141.2100067138672,7352700,136.9404296875
PG,2021-10-21,140.86000061035156,141.16000366210938,139.17999267578125,139.3300018310547,6545500,135.95486450195312
PG,2021-10-22,139.38999938964844,141.00999450683594,139.32000732421875,140.8300018310547,5265000,137.4185333251953
PG,2021-10-25,140.41000366210938,140.9199981689453,139.0500030517578,140.85000610351562,5382100,137.43804931640625
PG,2021-10-26,141.6199951171875,143.17999267578125,141.24000549316406,142.85000610351562,6234900,139.3896026611328
PG,2021-10-27,143.13999938964844,143.67999267578125,141.69000244140625,141.8300018310547,9643500,138.39430236816406
PG,2021-10-28,141.88999938964844,142.8800048828125,141.7100067138672,142.67999267578125,4538500,139.2237091064453
PG,2021-10-29,142.16000366210938,143.47999572753906,142.02000427246094,142.99000549316406,6239500,139.52621459960938
PG,2021-11-01,143.36000061035156,143.8000030517578,142.49000549316406,142.63999938964844,5038900,139.18467712402344
PG,2021-11-02,142.72000122070312,144.5800018310547,142.27999877929688,144.05999755859375,9954300,140.57028198242188
PG,2021-11-03,144.1300048828125,145.11000061035156,143.52000427246094,145.0500030517578,7620100,141.53631591796875
PG,2021-11-04,142.83999633789062,145.38999938964844,142.33999633789062,145.32000732421875,6402500,141.79977416992188
PG,2021-11-05,145.44000244140625,146.3699951171875,144.8000030517578,146.0399932861328,6062700,142.5023193359375
PG,2021-11-08,145.5,146.10000610351562,144.02000427246094,144.9499969482422,5854400,141.43873596191406
PG,2021-11-09,145.02999877929688,145.8300018310547,144.5800018310547,145.38999938964844,4873100,141.86807250976562
PG,2021-11-10,145.74000549316406,147.30999755859375,145.58999633789062,146.82000732421875,7334900,143.26344299316406
PG,2021-11-11,146.86000061035156,146.97000122070312,146.2100067138672,146.39999389648438,4096300,142.85362243652344
PG,2021-11-12,146.74000549316406,147.0800018310547,145.97999572753906,146.55999755859375,5687400,143.0097198486328
PG,2021-11-15,147.02999877929688,147.75,146.47000122070312,147.39999389648438,5510200,143.82937622070312
PG,2021-11-16,147.38999938964844,148.58999633789062,147.00999450683594,147.19000244140625,7603900,143.62448120117188
PG,2021-11-17,146.97000122070312,147.77999877929688,146.4199981689453,147.10000610351562,4900200,143.53665161132812
